Name of the material,Power,Scan speed,Hatch space,Layer thickness,Direction of specimen,Size of feedstock,HIP treatment,Heat treatment,Surface finish,Fatigue temperature,Load ratio,Stress concentration factor of specimens,life,Stress amplitude
Ti-6Al-4V,280.0,1200.0,140.0,60.0,90,30.0,NO HIP,solution annealing,SURF laser shock peen,25,0.1,1.0,6.999565488225982,2.129947557280667
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.846955325019824,2.3657499801048885
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.903089986991944,2.3689002296600066
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.02938377768521,2.342047446258668
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.068185861746161,2.346372536824548
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.20682587603185,2.3191060593097763
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.326335860928752,2.288696260590256
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.378397900948138,2.304447440866175
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.41161970596323,2.3206654666652975
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.550228353055094,2.305716711091365
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.577491799837225,2.28907587889822
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.744292983122676,2.285692301854088
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.974971994298069,2.2694195375110495
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.9969492484953815,2.2501027050646263
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.4031205211758175,2.2838889379760565
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.596597095626461,2.2887632761728134
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.771587480881255,2.2365624518533602
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.794488046659169,2.2501515351166117
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.894869656745253,2.1828139512573657
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.977266212427293,2.165274010311229
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.983626287124535,2.2143669215966044
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.996073654485276,2.19835462473694
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.252853030979893,2.1335389083702174
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.269512944217916,2.12241249541128
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.3560258571931225,2.089516544224821
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.445604203273597,2.088419617016091
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.480006942957151,1.994844849553398
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.518513939877887,2.0141843975012796
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.662757831681574,1.9998696921082677
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.970811610872518,1.9618006391916785
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.033423755486949,1.8591983615338774
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.045322978786658,1.9149246482051485
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.230448921378274,1.6860102913152855
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.694605198933568,1.6977522741677546
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.696356388733332,1.569958818096594
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.697229342759718,1.791620482692814
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.732393759822968,2.32095593690098
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.8267225201689925,2.3118385931761876
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.857332496431268,2.2893659515200318
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.975431808509263,2.2704459080179626
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.9969492484953815,2.2887632761728134
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.05307844348342,2.265996370495079
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.152288344383057,2.249002574909761
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.181843587944773,2.226471015317139
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.232996110392154,2.2496874278053016
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.413299764081252,2.2254126728659545
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.60422605308447,2.2005221918021127
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.769377326076138,2.147552664080268
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.922206277439017,2.1750476995261674
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.346352974450639,2.123818986018997
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.697229342759718,2.089162999364932
AlSi10Mg,350.0,1650.0,130.0,50.0,90,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.698970004336019,2.1343683846033787
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.63748972951251,2.3181468451027945
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.79657433321043,2.281533313857376
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.884795363948981,2.2879360270447022
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.089905111439398,2.2484146973487222
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.12057393120585,2.2649122245927584
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.161368002234975,2.2268060495007274
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.281033367247727,2.246153765786101
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.371067862271736,2.210131168184136
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.54282542695918,2.2459812555626195
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.949390006644912,2.2006042916445523
AlSi10Mg,350.0,1650.0,130.0,50.0,0,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.993436230497612,2.2006042916445523
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.673020907128897,2.320333262618385
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.811575005870593,2.3057381922083175
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.845098040014257,2.305372868641297
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.88024177589548,2.31896022852754
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,4.909556029241175,2.2641091563058082
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.033423755486949,2.240074759568821
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.089905111439398,2.258230090449129
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.117271295655764,2.288897276322566
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.181843587944773,2.2967967747139553
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.2576785748691846,2.2547655324161475
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,5.363611979892144,2.2587330372128127
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,6.69810054562339,2.250346800440827
AlSi10Mg,350.0,1650.0,130.0,50.0,45,37.0,NO HIP,NHT;,SURF as-built,25,0.1,1.0,7.0,2.2276553619230426
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.843855422623161,2.544092860468788
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.989449817666692,2.5117096084332866
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.017033339298781,2.544092860468788
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.1003705451175625,2.5117096084332866
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.309630167425898,2.4770923007890606
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.575187844927661,2.3973663612652882
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.9329808219231985,2.3973663612652882
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,3.5390760987927767,2.5466290202717263
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,3.7259116322950483,2.546641355554889
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.27415784926368,2.514441490246763
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.350248018334163,2.514441490246763
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.852479993636856,2.4800644615959877
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.92272545799326,2.4800644615959877
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.429752280002408,2.398703695113079
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.596597095626461,2.398703695113079
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.570542939881897,2.5443161417474274
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.654176541877961,2.5443037402430675
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.691081492122969,2.5121505369220305
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.741151598851785,2.5121505369220305
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.075546961392531,2.4770488662734738
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.117271295655764,2.4774106879072515
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.222716471147583,2.3982525881838823
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.318063334962762,2.3982525881838823
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,3.5998830720736876,2.544005997849434
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,3.7693773260761385,2.544328542897666
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.526339277389844,2.511589277474705
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.5820633629117085,2.5116427620168786
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.045322978786658,2.4765707996807493
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.139879086401237,2.476976465759527
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.6180480967120925,2.39776625612645
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.669316880566112,2.3978183891895823
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.123851640967086,2.5440680443502757
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.380211241711606,2.544092860468788
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.383815365980431,2.5119635310216033
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.496929648073215,2.477367285224013
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.6127838567197355,2.477280466842588
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.713490543093942,2.512057044037339
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.866287339084195,2.3979400086720375
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.8909795969896885,2.397835765486698
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.633468455579586,2.5426013777531487
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.898725181589493,2.5100085129402347
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.198657086954422,2.5100353535497364
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.7283537820212285,2.4754823235761156
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.139879086401237,2.4754823235761156
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.264817823009537,2.3964085952240453
316L,200.0,1000.0,110.0,50.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.303196057420489,2.3965654651848993
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.926342446625655,2.5442417274087403
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.303196057420489,2.5441921107650325
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.303196057420489,2.5119234478501458
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.519827993775719,2.542564024978776
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,4.61066016308988,2.542738310446535
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.8095597146352675,2.510182947257836
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,5.852479993636856,2.509981670671806
316L,195.0,1083.0,90.0,20.0,90,30.0,NO HIP,solution annealing,SURF polish,25,-1.0,1.0,6.305351369446623,2.4756711883244296
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,3.5024271199844326,2.7554022080828258
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,3.7299742856995555,2.6894154213820136
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,3.8561244442423,2.5990639058794174
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,4.041392685158225,2.525873712419152
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,4.699837725867246,2.3834383352566557
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,4.756636108245848,2.1721649135409566
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,NHT;,SURF polish,300,-1.0,1.0,5.123851640967086,2.0081741840064264
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,aging,SURF polish,300,-1.0,1.0,3.7788744720027396,2.7540959434085686
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,aging,SURF polish,300,-1.0,1.0,3.9722028383790646,2.699777041760007
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,aging,SURF polish,300,-1.0,1.0,4.305351369446623,2.553203151435515
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,aging,SURF polish,300,-1.0,1.0,4.757396028793024,2.4010212292086655
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,3.910624404889201,2.734791831458442
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,4.096910013008056,2.6868506827358676
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,4.599883072073688,2.5566883688352333
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,5.173186268412274,2.3928551693895352
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,3.681241237375587,2.7234228318913534
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,3.989894563718773,2.674952948048565
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,4.399673721481038,2.529006633609534
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,4.652246341003323,2.3903167684708406
Ti-6Al-4V,175.0,500.0,100.0,30.0,90,34.0,NO HIP,solution annealing,SURF polish,300,-1.0,1.0,5.155336037465061,2.1828424585586923
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.540329474790874,1.956744545282691
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.747411807886423,1.9087530191845337
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.9965116721541785,1.9104643159956136
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.079181246047625,1.8590181438888942
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.096910013008056,1.954387250144515
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.181843587944773,1.9535180814449926
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.190331698170292,1.9085922388475693
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.38738982633873,1.8215135284047732
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.424881636631067,1.8205954965444902
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.539076098792776,1.799202656300525
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.550228353055094,1.8567288903828827
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.670245853074124,1.8215135284047732
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.838219221907626,1.799202656300525
AlSi10Mg,380.0,1350.0,145.0,50.0,0,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.92272545799326,1.7987196851850062
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.658011396657113,1.7988577317474856
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.670245853074124,1.7998228309933197
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.748962861256161,1.7994094796151268
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.832508912706237,1.799133693302063
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,4.838849090737256,1.799133693302063
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.093421685162235,1.654369090975286
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.243038048686294,1.6548500905613943
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.276461804173244,1.654369090975286
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.501059262217751,1.653983907374069
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.5843312243675305,1.6534054906645013
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,5.828015064223977,1.5572665288699041
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,6.136720567156407,1.555578072772955
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,6.235528446907549,1.4315245841874509
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,6.283301228703549,1.4312028845565166
AlSi10Mg,380.0,1350.0,145.0,50.0,90,30.0,NO HIP,stress relief,SURF polish,25,0.1,1.0,6.525044807036846,1.4312028845565166
316L,225.0,1000.0,90.0,30.0,90,27.5,NO HIP,NHT;,SURF polish,25,-1.0,1.0,3.9647309210536292,2.544266533605058
